"";"Lineage_Name";"parasiteGenus";"order";"family";"genus";"species";"continent";"country";"region";"site";"strategy_3";"distance_4";"Body_mass";"Territoriality";"Range_Size";"LocID";"ParasiteID";"Latitude";"Longitude"
"149";"AFR051";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_mozambicus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.0744507190000001";"weak";1135;"Loc 43";"Parasite 65";"-11.13";"33.65"
"150";"AFR053";"Haemoproteus";"Passeriformes";"Corvidae";"Oriolus";"Oriolus_auratus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"partial_mig";"short";"1.8208579890000001";"weak";512;"Loc 43";"Parasite 66";"-11.13";"33.65"
"151";"AFR054";"Plasmodium";"Piciformes";"Indicatoridae";"Indicator";"Indicator_indicator";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.702430536";"none";1204;"Loc 43";"Parasite 67";"-11.13";"33.65"
"152";"AFR055";"Plasmodium";"Piciformes";"Indicatoridae";"Indicator";"Indicator_indicator";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.702430536";"none";1204;"Loc 43";"Parasite 68";"-11.13";"33.65"
"153";"AFR057";"Haemoproteus";"Passeriformes";"Estrildidae";"Lonchura";"Lonchura_cucullata";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"0.95375969199999999";"weak";980;"Loc 43";"Parasite 69";"-11.13";"33.65"
"154";"AFR058";"Plasmodium";"Passeriformes";"Estrildidae";"Amandava";"Amandava_subflava";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"0.87157293599999996";"weak";651;"Loc 43";"Parasite 70";"-11.13";"33.65"
"155";"AFR059";"Haemoproteus";"Passeriformes";"Muscicapidae";"Cossypha";"Cossypha_heuglini";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.541579244";"strong";702;"Loc 42";"Parasite 71";"-10.58";"33.80"
"156";"AFR059";"Haemoproteus";"Passeriformes";"Estrildidae";"Hypargos";"Hypargos_niveoguttatus";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.164352856";"weak";234;"Loc 42";"Parasite 71";"-10.58";"33.80"
"157";"AFR059";"Haemoproteus";"Musophagiformes";"Musophagidae";"Tauraco";"Tauraco_corythaix";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"2.4885507169999999";"strong";43;"Loc 42";"Parasite 71";"-10.58";"33.80"
"158";"AFR061";"Haemoproteus";"Cuculiformes";"Centropidae";"Centropus";"Centropus_superciliosus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"2.1715802019999999";"strong";718;"Loc 43";"Parasite 72";"-11.13";"33.65"
"159";"AFR062";"Haemoproteus";"Passeriformes";"Nectariniidae";"Nectarinia";"Nectarinia_venusta";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"partial_mig";"short";"0.81690383899999996";"weak";673;"Loc 43";"Parasite 73";"-11.13";"33.65"
"160";"AFR063";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_mozambicus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.0744507190000001";"weak";1135;"Loc 43";"Parasite 74";"-11.13";"33.65"
"161";"AFR065";"Plasmodium";"Passeriformes";"Pycnonotidae";"Andropadus";"Andropadus_tephrolaemus";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.583198774";"weak";14;"Loc 42";"Parasite 75";"-10.58";"33.80"
"162";"AFR069";"Plasmodium";"Passeriformes";"Alaudidae";"Mirafra";"Mirafra_rufocinnamomea";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.419790586";"strong";1089;"Loc 43";"Parasite 76";"-11.13";"33.65"
"163";"AFR070";"Haemoproteus";"Columbiformes";"Columbidae";"Treron";"Treron_calvus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"2.295633064";"none";1021;"Loc 43";"Parasite 77";"-11.13";"33.65"
"164";"AFR071";"Haemoproteus";"Piciformes";"Picidae";"Campethera";"Campethera_abingoni";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.8294324340000001";"strong";611;"Loc 43";"Parasite 78";"-11.13";"33.65"
"165";"AFR071";"Haemoproteus";"Piciformes";"Lybiidae";"Lybius";"Lybius_torquatus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.713490543";"strong";477;"Loc 43";"Parasite 78";"-11.13";"33.65"
"166";"AFR072";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_mozambicus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.0744507190000001";"weak";1135;"Loc 43";"Parasite 79";"-11.13";"33.65"
"167";"AFR073";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_mozambicus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.0744507190000001";"weak";1135;"Loc 43";"Parasite 80";"-11.13";"33.65"
"168";"AFR075";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_mozambicus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.0744507190000001";"weak";1135;"Loc 43";"Parasite 81";"-11.13";"33.65"
"169";"AFR076";"Haemoproteus";"Passeriformes";"Sturnidae";"Lamprotornis";"Lamprotornis_chalybaeus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.935356093";"weak";667;"Loc 43";"Parasite 82";"-11.13";"33.65"
"170";"AFR080";"Plasmodium";"Passeriformes";"Sturnidae";"Neocichla";"Neocichla_gutturalis";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.8241258339999999";"none";42;"Loc 43";"Parasite 83";"-11.13";"33.65"
"171";"AFR081";"Haemoproteus";"Passeriformes";"Sturnidae";"Neocichla";"Neocichla_gutturalis";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.8241258339999999";"none";42;"Loc 43";"Parasite 84";"-11.13";"33.65"
"172";"AFR082";"Plasmodium";"Passeriformes";"Sturnidae";"Neocichla";"Neocichla_gutturalis";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.8241258339999999";"none";42;"Loc 43";"Parasite 85";"-11.13";"33.65"
"173";"AFR083";"Plasmodium";"Passeriformes";"Fringillidae";"Serinus";"Serinus_mozambicus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.0744507190000001";"weak";1135;"Loc 43";"Parasite 86";"-11.13";"33.65"
"174";"AFR083";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_hypoleuca";"Asia";"Russia";"Moskovskaya Oblast'";"Zvenigorod";"strict_mig";"long";"1.139564266";"weak";979;"Loc 193";"Parasite 86";"55.73";"36.85"
"175";"AFR084";"Haemoproteus";"Passeriformes";"Sturnidae";"Sturnus";"Sturnus_contra";"Asia";"India";"Uttarakhand";"Dehradun";"resident";"resident";"1.924227581";"none";414;"Loc 108";"Parasite 87";"30.17";"77.77"
"176";"AFR085";"Haemoproteus";"Passeriformes";"Sylviidae";"Bradypterus";"Bradypterus_baboecala";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.1089031279999999";"weak";411;"Loc 43";"Parasite 88";"-11.13";"33.65"
"177";"AFR086";"Plasmodium";"Passeriformes";"Ploceidae";"Euplectes";"Euplectes_albonotatus";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.3232520999999999";"weak";381;"Loc 43";"Parasite 89";"-11.13";"33.65"
"178";"AFR090";"Haemoproteus";"Passeriformes";"Fringillidae";"Emberiza";"Emberiza_cabanisi";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.396199347";"weak";457;"Loc 43";"Parasite 90";"-11.13";"33.65"
"179";"AFR091";"Plasmodium";"Passeriformes";"Estrildidae";"Pytilia";"Pytilia_afra";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.2201080879999999";"weak";350;"Loc 43";"Parasite 91";"-11.13";"33.65"
"180";"AFR092";"Plasmodium";"Passeriformes";"Estrildidae";"Pytilia";"Pytilia_afra";"Africa";"Malawi";"Rumphi (Rumpil)";"Vwaza Wildlife Reserve";"resident";"resident";"1.2201080879999999";"weak";350;"Loc 43";"Parasite 92";"-11.13";"33.65"
"181";"AFR093";"Plasmodium";"Passeriformes";"Muscicapidae";"Cossypha";"Cossypha_caffra";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.4548448599999999";"weak";247;"Loc 42";"Parasite 93";"-10.58";"33.80"
"182";"AFR094";"Plasmodium";"Passeriformes";"Muscicapidae";"Cossypha";"Cossypha_caffra";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.4548448599999999";"weak";247;"Loc 42";"Parasite 94";"-10.58";"33.80"
"183";"AFR096";"Haemoproteus";"Passeriformes";"Zosteropidae";"Zosterops";"Zosterops_senegalensis";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.0374264980000001";"weak";910;"Loc 42";"Parasite 95";"-10.58";"33.80"
"184";"AFR097";"Plasmodium";"Passeriformes";"Zosteropidae";"Zosterops";"Zosterops_senegalensis";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.0374264980000001";"weak";910;"Loc 42";"Parasite 96";"-10.58";"33.80"
"185";"AFR099";"Plasmodium";"Passeriformes";"Fringillidae";"Serinus";"Serinus_striolatus";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.350248018";"weak";92;"Loc 42";"Parasite 97";"-10.58";"33.80"
"186";"AFR099";"Plasmodium";"Passeriformes";"Fringillidae";"Serinus";"Serinus_striolatus";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.350248018";"weak";92;"Loc 42";"Parasite 97";"-10.58";"33.80"
"187";"AFR101";"Plasmodium";"Passeriformes";"Fringillidae";"Serinus";"Serinus_canicollis";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.181843588";"weak";71;"Loc 42";"Parasite 98";"-10.58";"33.80"
"188";"AFR103";"Haemoproteus";"Passeriformes";"Turdidae";"Alethe";"Alethe_fuelleborni";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.716003344";"weak";32;"Loc 42";"Parasite 99";"-10.58";"33.80"
